lat,lon,ano,mes,dias_sem_chuva_med,tipo_cobertura,is_galeria_or_water,fogo,log1p_dias,estacao_seca
-14.0391,-47.9689,2025,9,6.0,2,0,1,1.9459101490553132,1
-21.4407220413896,-56.01043862498443,2026,5,7.0,1,1,0,2.0794415416798357,1
-4.1298469601206484,-41.91619960402813,2026,6,12.695005447374031,2,0,0,2.617031200478674,1
-5.484334142030804,-56.26299501632528,2026,3,3.0,3,0,0,1.3862943611198906,0
-23.973369568251627,-55.77073247326483,2026,7,3.0,1,1,0,1.3862943611198906,1
-20.44830347194043,-49.28963886860945,2026,7,15.017117848363325,3,0,0,2.773658015864237,1
-7.81481253439685,-53.22102742552133,2026,6,31.0,1,1,0,3.4657359027997265,1
-13.18432,-46.86358,2025,11,0.0,3,0,1,0.0,0
-9.745664882755303,-57.7220838406504,2026,6,13.0,1,1,0,2.6390573296152584,1
-4.97003,-44.96946,2026,1,0.0,3,0,1,0.0,0
-10.689213381628061,-53.53235470583087,2026,6,3.0,1,1,0,1.3862943611198906,1
-19.96645779182168,-54.796094446601124,2026,3,4.0,0,1,0,1.6094379124341003,0
-6.500567742670839,-56.848917210941295,2026,7,13.858466720344849,2,0,0,2.6985698522933967,1
-15.912664774170958,-57.753462492537885,2026,1,0.0,0,1,0,0.0,0
-16.70466491389277,-56.695709499632805,2026,5,10.079130862105435,2,0,0,2.4050632361941533,1
-4.643603241172606,-51.933214384100836,2026,7,3.453078586762599,2,0,0,1.4935956742329306,1
-22.923528208465807,-51.55651139654498,2025,10,4.0,2,0,0,1.6094379124341003,1
-6.82571,-46.40467,2025,11,2.0,2,0,1,1.0986122886681098,0
-8.617887071733051,-45.437832193911674,2025,12,3.0,1,1,0,1.3862943611198906,0
-20.520400256621663,-42.399243359419735,2025,9,14.268866301007836,2,0,0,2.725815872925422,1
-10.890189687946027,-53.75452050677319,2025,12,0.0,2,0,0,0.0,0
-12.4623,-58.487,2026,6,2.0,2,0,1,1.0986122886681098,1
-12.76698038766746,-43.071126236296045,2025,11,13.0,1,1,0,2.6390573296152584,0
-8.0796,-45.3617,2025,9,22.0,2,0,1,3.1354942159291497,1
-18.31567,-54.65714,2026,5,4.0,3,0,1,1.6094379124341003,1
-23.772720457220423,-45.22167362543729,2026,7,14.095680927510854,3,0,0,2.714408671615455,1
-20.20086,-54.76297,2026,1,6.0,3,0,1,1.9459101490553132,0
-5.754759395126445,-46.522636322083144,2025,9,10.319816549853174,2,0,0,2.4265548668003616,1
-22.18903253487178,-41.274097235140104,2026,4,18.0,1,1,0,2.9444389791664403,0
-14.13895,-45.34293,2026,5,27.0,2,0,1,3.332204510175204,1
-2.1972270003427923,-47.268176210039876,2025,11,9.0,3,0,0,2.302585092994046,0
-8.100206502624191,-57.19028150739056,2025,10,3.9901641057285637,2,0,0,1.6074687961422163,1
-16.299360572077536,-41.98308591724184,2025,9,27.0,3,0,0,3.332204510175204,1
-2.071295533956455,-41.08110848016467,2025,11,0.0,0,1,0,0.0,0
-14.981247123480024,-48.45384797983014,2025,9,12.09501414524459,2,0,0,2.572231558161046,1
-7.804,-46.4234,2025,10,7.0,2,0,1,2.0794415416798357,1
-6.604260269506977,-44.62962110906105,2025,9,4.0,1,1,0,1.6094379124341003,1
-13.147333933046946,-49.90881238829465,2026,4,0.0,1,1,0,0.0,0
-14.933025292684015,-53.5664624195082,2026,1,5.427631544807083,3,0,0,1.8606061258850186,0
-13.518261504974884,-44.94020211772884,2026,7,44.0,2,0,0,3.8066624897703196,1
-19.89462351454062,-55.340011550895234,2025,10,5.0,1,1,0,1.791759469228055,1
-10.260336401617309,-48.16076102069684,2026,1,7.78561830696392,2,0,0,2.1731161012868765,0
-8.07838,-46.23957,2026,6,37.0,2,0,1,3.6375861597263857,1
-17.34737,-42.6236,2026,6,12.0,3,0,1,2.5649493574615367,1
-12.45071,-48.72198,2026,3,3.0,2,0,1,1.3862943611198906,0
-20.822903151574405,-56.94529515574011,2026,4,12.928847431845124,2,0,0,2.6339620443718115,0
-7.844512052813634,-47.86176469351584,2026,7,7.0,3,0,0,2.0794415416798357,1
-7.291419616746779,-48.38434827642234,2026,7,3.9425298048144644,3,0,0,1.5978773063559275,1
-15.047292892698593,-45.23860307021066,2025,11,23.0,1,1,0,3.1780538303479458,0
-4.026981223022553,-52.816792564554916,2025,10,2.8094531049398075,2,0,0,1.33748563682492,1
-9.5906,-48.0608,2025,9,110.0,3,0,1,4.709530201312334,1
-5.597868969755488,-43.648834525023126,2026,6,10.0,1,1,0,2.3978952727983707,1
-4.46377016731142,-53.905440331452496,2026,6,6.62512765582958,2,0,0,2.0314490641014755,1
-14.40746,-47.32042,2025,9,96.0,2,0,1,4.574710978503383,1
-7.01612,-45.41963,2026,7,49.0,3,0,1,3.912023005428146,1
-10.5154,-46.8936,2026,5,3.0,2,0,1,1.3862943611198906,1
-6.868070689568341,-43.10730610099047,2025,11,4.9144106321972245,2,0,0,1.7773918529389061,0
-14.8879,-47.2454,2025,10,13.0,2,0,1,2.6390573296152584,1
-18.08658,-44.98792,2025,10,9.0,3,0,1,2.302585092994046,1
-12.8359,-44.3422,2026,7,39.0,2,0,1,3.6888794541139363,1
-7.4440531659422575,-50.26479923115904,2026,5,11.680345651880202,2,0,0,2.540053208249547,1
-16.34390875976991,-56.28739004541268,2025,9,37.0,1,1,0,3.6375861597263857,1
-12.78342,-45.83796,2026,3,4.0,2,0,1,1.6094379124341003,0
-20.96027171347139,-43.53274067105661,2025,12,0.0,3,0,0,0.0,0
-18.753852034480317,-57.898897846973,2025,12,2.0,1,1,0,1.0986122886681098,0
-7.89935,-47.14017,2026,5,12.0,2,0,1,2.5649493574615367,1
-9.97816242588635,-44.16312327593715,2025,10,6.056580130678672,2,0,0,1.9539605333914754,1
-17.402719159086946,-43.25719872198665,2025,11,0.0,2,0,0,0.0,0
-22.162616813867107,-50.121518607352584,2026,6,10.814341040486983,2,0,0,2.46931413595501,1
-7.3262744368914845,-46.225800204331684,2025,11,12.0,2,0,0,2.5649493574615367,0
-10.8307,-47.3901,2026,7,3.0,2,0,1,1.3862943611198906,1
-7.36546,-45.37425,2026,5,24.0,2,0,1,3.2188758248682006,1
-15.60484,-46.90744,2025,10,6.0,3,0,1,1.9459101490553132,1
-11.64356,-50.36683,2026,7,63.0,2,0,1,4.1588830833596715,1
-6.858993647052806,-42.70659118423054,2026,6,28.0,1,1,0,3.367295829986474,1
-3.556623114385321,-45.81933712808289,2026,6,32.0,1,1,0,3.4965075614664802,1
-19.213923786265184,-57.32832820360976,2025,9,32.0,2,0,0,3.4965075614664802,1
-6.52036,-43.60913,2025,11,2.0,3,0,1,1.0986122886681098,0
-16.118274274237653,-52.29658664977377,2026,4,10.977156503386011,3,0,0,2.483001210873903,0
-9.230030973485864,-47.13876724620173,2025,9,5.25397582542973,2,0,0,1.8332173935708282,1
-6.0487,-43.8712,2026,7,5.0,2,0,1,1.791759469228055,1
-5.8,-43.63323,2026,6,6.0,3,0,1,1.9459101490553132,1
-5.637611728099355,-57.46426680451729,2025,11,4.0,1,1,0,1.6094379124341003,0
-20.210254085096818,-52.145450941140105,2025,9,55.0,1,1,0,4.02535169073515,1
-9.5905,-46.66935,2025,10,3.0,2,0,1,1.3862943611198906,1
-18.36677,-50.67572,2026,7,32.0,3,0,1,3.4965075614664802,1
-10.18787,-48.10302,2026,5,12.0,2,0,1,2.5649493574615367,1
-6.47582,-44.29235,2025,10,15.0,2,0,1,2.772588722239781,1
-13.44185,-51.52224,2026,7,41.0,2,0,1,3.7376696182833684,1
-11.7342,-50.3806,2026,7,21.0,2,0,1,3.091042453358316,1
-13.4416,-47.9259,2025,10,2.0,2,0,1,1.0986122886681098,1
-12.763,-44.48969,2026,6,34.0,2,0,1,3.5553480614894135,1
-8.761782221783724,-59.17545228529455,2026,7,8.0,2,0,0,2.1972245773362196,1
-19.914941707345566,-57.156136041492225,2025,12,4.0,1,1,0,1.6094379124341003,0
-3.629,-43.1677,2026,6,3.0,2,0,1,1.3862943611198906,1
-22.177869107466638,-45.62908669502743,2025,12,9.0,3,0,0,2.302585092994046,0
-14.41392,-43.86829,2025,10,3.0,3,0,1,1.3862943611198906,1
-12.511665342121049,-55.252150999451445,2026,2,4.0,1,1,0,1.6094379124341003,0
-5.909119486723334,-48.1949060668897,2025,12,1.0,2,0,0,0.6931471805599453,0
-22.317243188871885,-57.87875244293092,2025,11,6.104626297103989,3,0,0,1.9607461629953393,0
-10.727032790847755,-49.526339726968295,2026,7,15.572658667324966,2,0,0,2.807754269220929,1
-12.40942354613094,-47.80524567364053,2025,10,7.0,1,1,0,2.0794415416798357,1
-22.43785252468332,-55.47067552665646,2025,11,7.0,2,0,0,2.0794415416798357,0
-14.4654,-53.2731,2025,9,31.0,3,0,1,3.4657359027997265,1
-21.440339100170085,-42.14102186796984,2026,2,4.611685857441369,2,0,0,1.7248511837385523,0
-14.796463761325178,-51.86042808279019,2025,11,2.0,2,0,0,1.0986122886681098,0
-13.72322,-48.75268,2025,10,2.0,3,0,1,1.0986122886681098,1
-8.42775,-44.02246,2026,1,2.0,3,0,1,1.0986122886681098,0
-4.70283910512406,-46.94964774602143,2025,10,14.328160580898418,3,0,0,2.729691697484851,1
-11.9774,-50.7585,2026,1,0.0,3,0,1,0.0,0
-10.81371,-45.3625,2025,9,49.0,3,0,1,3.912023005428146,1
-14.962944073052002,-58.917747594030274,2026,3,12.735665704993028,2,0,0,2.6199957861552408,0
-16.032438892055826,-41.66890265959135,2025,9,23.0,2,0,0,3.1780538303479458,1
-5.838752422960077,-49.1234789708366,2025,12,6.0,0,1,0,1.9459101490553132,0
-20.766147549076226,-46.746431424547495,2026,3,0.6307836921649574,3,0,0,0.48906069201411323,0
-4.072966385050329,-55.9043475524261,2026,6,0.7115909232662716,3,0,0,0.5374233024769797,1
-15.81476,-51.28157,2026,1,0.0,3,0,1,0.0,0
-22.09026,-55.47343,2026,7,2.0,3,0,1,1.0986122886681098,1
-20.6435,-57.2342,2026,7,3.0,3,0,1,1.3862943611198906,1
-10.921,-50.2999,2026,7,4.0,3,0,1,1.6094379124341003,1
-5.9244,-47.3243,2025,10,8.0,2,0,1,2.1972245773362196,1
-12.43847,-58.48037,2026,6,17.0,2,0,1,2.8903717578961645,1
-6.409816242811342,-48.73915780317476,2025,9,85.0,0,1,0,4.454347296253507,1
-2.58007,-42.7691,2025,10,8.0,3,0,1,2.1972245773362196,1
-11.791291073752799,-42.05381599498077,2025,12,11.100290457922847,3,0,0,2.4932294571015974,0
-12.09997,-44.81236,2025,9,76.0,2,0,1,4.343805421853684,1
-10.7104,-50.4718,2025,9,110.0,3,0,1,4.709530201312334,1
-4.4266,-43.1241,2026,1,8.0,3,0,1,2.1972245773362196,0
-10.78234,-46.08434,2025,9,113.0,2,0,1,4.736198448394496,1
-11.26455,-50.99047,2026,6,33.0,2,0,1,3.5263605246161616,1
-7.56343734519,-44.264519066352975,2026,4,1.0,1,1,0,0.6931471805599453,0
-15.433397635917148,-58.09561754250787,2026,6,2.0,1,1,0,1.0986122886681098,1
-7.005446969735043,-47.231288040607645,2026,7,12.0,1,1,0,2.5649493574615367,1
-7.471922593107518,-48.00758191136789,2026,4,0.0,3,0,0,0.0,0
-11.46595893417462,-51.262794492003664,2026,7,8.746670858181943,2,0,0,2.2769257762594024,1
-10.97844,-45.09044,2026,5,10.0,2,0,1,2.3978952727983707,1
-13.8457,-48.00586,2025,9,21.0,2,0,1,3.091042453358316,1
-11.908357426536627,-43.41469891091336,2025,9,6.232849541873012,2,0,0,1.9786330860294696,1
-12.8746,-44.3357,2026,6,30.0,2,0,1,3.4339872044851463,1
-21.928165153796837,-57.96174664100461,2025,9,50.0,1,1,0,3.9318256327243257,1
-19.7602,-54.0566,2026,5,7.0,3,0,1,2.0794415416798357,1
-14.34482,-51.46122,2025,10,1.0,2,0,1,0.6931471805599453,1
-4.36926,-44.04891,2026,1,3.0,3,0,1,1.3862943611198906,0
-23.796769728180145,-53.29169552341993,2026,3,3.0,1,1,0,1.3862943611198906,0
-4.170538822377605,-49.58465619634729,2025,12,2.8876015609154297,2,0,0,1.3577924021584236,0
-11.63114830194444,-48.138153676225656,2025,9,119.0,2,0,0,4.787491742782046,1
-16.444642445157328,-56.59305323296835,2026,1,13.739232966489311,3,0,0,2.690512847855583,0
-15.25889,-49.31264,2025,10,7.0,2,0,1,2.0794415416798357,1
-5.002839426517475,-53.55169743569951,2025,10,0.0,0,1,0,0.0,1
-13.20168,-54.52999,2026,5,5.0,2,0,1,1.791759469228055,1
-12.62379,-45.75258,2025,9,33.0,3,0,1,3.5263605246161616,1
-15.421850971118154,-53.80957327697833,2025,12,0.0,1,1,0,0.0,0
-4.8621403006349695,-59.74254385918708,2025,9,95.0,1,1,0,4.564348191467836,1
-18.6397285714695,-42.73730045069156,2026,4,13.34540592687748,3,0,0,2.663429746479981,0
-3.568133192726304,-43.70487655298924,2026,7,3.9137782241831403,2,0,0,1.5920431416566716,1
-21.349613289821463,-41.603779240547595,2025,11,6.0,1,1,0,1.9459101490553132,0
-14.4282,-50.9389,2025,10,3.0,3,0,1,1.3862943611198906,1
-11.85874,-49.22817,2025,11,2.0,3,0,1,1.0986122886681098,0
-11.0288908145908,-46.73284218562491,2025,9,0.7121834636988282,3,0,0,0.5377694353534498,1
-2.2133974517309447,-50.897728524778316,2026,6,3.0,2,0,0,1.3862943611198906,1
-19.478995925024726,-59.23536784078574,2025,12,0.0,1,1,0,0.0,0
-9.652334517298216,-55.06438172222354,2026,7,8.584300346903824,2,0,0,2.260126379248483,1
-17.267658291365194,-56.279488002315446,2025,9,72.0,1,1,0,4.290459441148391,1
-18.90713393486717,-57.628724322110166,2025,9,4.230741396111876,2,0,0,1.6545530263688584,1
-7.67627,-48.3355,2026,7,5.0,3,0,1,1.791759469228055,1
-5.81241,-43.48639,2025,9,4.0,3,0,1,1.6094379124341003,1
-8.444909772505644,-49.29193248961002,2026,5,13.690578523447636,2,0,0,2.6872063715374668,1
-8.21068,-45.02819,2025,11,3.0,2,0,1,1.3862943611198906,0
-7.647468413898466,-42.152304955480666,2025,9,118.0,1,1,0,4.77912349311153,1
-10.68345,-50.56278,2026,7,69.0,3,0,1,4.248495242049359,1
-12.12883926577973,-58.79417005935163,2025,12,0.0,0,1,0,0.0,0
-22.433725400031356,-45.04201537503879,2026,7,3.0,2,0,0,1.3862943611198906,1
-14.53435,-48.41655,2025,9,3.0,3,0,1,1.3862943611198906,1
-15.2329,-49.4021,2025,11,3.0,3,0,1,1.3862943611198906,0
-7.06565,-44.10342,2025,10,3.0,3,0,1,1.3862943611198906,1
-11.70282,-50.3156,2026,7,44.0,2,0,1,3.8066624897703196,1
-5.89735,-45.89675,2025,9,35.0,3,0,1,3.58351893845611,1
-11.63703,-50.6328,2025,9,5.0,3,0,1,1.791759469228055,1
-3.057311663257753,-48.56428813915393,2025,9,35.0,2,0,0,3.58351893845611,1
-10.35203,-48.04576,2025,10,7.0,2,0,1,2.0794415416798357,1
-10.571673750745791,-59.62559839696279,2025,12,2.0,0,1,0,1.0986122886681098,0
-7.130249265436689,-46.91052957636796,2025,9,3.727614700356778,2,0,0,1.5534207836266996,1
-19.935184537008595,-41.61369561335451,2026,1,0.0,1,1,0,0.0,0
-6.1687,-45.0534,2025,9,26.0,3,0,1,3.295836866004329,1
-14.4166,-45.48858,2026,7,62.0,2,0,1,4.143134726391533,1
-7.85401,-44.51582,2025,10,23.0,2,0,1,3.1780538303479458,1
-15.249138236783182,-49.59380351517611,2026,3,7.1292607878973016,2,0,0,2.0954699954280103,0
-2.8052069396944788,-47.061775387085305,2025,11,0.0,0,1,0,0.0,0
-13.28269,-47.72372,2025,10,9.0,3,0,1,2.302585092994046,1
-20.00868403978145,-48.85342940925983,2026,4,6.0,1,1,0,1.9459101490553132,0
-2.424174462756863,-47.139227690536885,2026,7,1.322444578217219,2,0,0,0.8426203284360799,1
-14.40192,-47.31794,2025,9,97.0,3,0,1,4.584967478670572,1
-23.52292762462903,-49.73123741786563,2025,9,11.141939661448193,2,0,0,2.4966655472879054,1
-13.257291881808017,-46.16321558082919,2025,10,10.0,0,1,0,2.3978952727983707,1
-6.81667,-44.47153,2025,9,42.0,2,0,1,3.7612001156935624,1
-5.116282080702248,-55.62370498644427,2025,11,5.0,0,1,0,1.791759469228055,0
-7.265721830974659,-50.82359946192083,2025,10,9.920575224239107,2,0,0,2.3906486451417885,1
-3.016070206308992,-46.60240638019299,2025,10,13.0,1,1,0,2.6390573296152584,1
-17.56178,-46.53416,2026,7,32.0,3,0,1,3.4965075614664802,1
-22.41303048504747,-41.12976821742588,2026,2,10.335959334374229,2,0,0,2.427979915082565,0
-4.96634,-44.34112,2025,11,6.0,2,0,1,1.9459101490553132,0
-10.9624,-45.09,2026,5,10.0,3,0,1,2.3978952727983707,1
-5.695201696619403,-44.474665216417804,2026,7,58.0,1,1,0,4.07753744390572,1
-16.567278439771144,-48.57054909862224,2026,7,35.0,1,1,0,3.58351893845611,1
-20.29252422116379,-57.34861155039039,2026,5,13.0,1,1,0,2.6390573296152584,1
-4.534722937755518,-50.255769649028146,2026,7,20.0,1,1,0,3.044522437723423,1
-20.279790599380913,-47.92770470623453,2025,9,8.155741934624276,2,0,0,2.2143812163091243,1
-12.09195,-43.33321,2025,9,51.0,3,0,1,3.9512437185814275,1
-22.06006006809853,-47.43972401086081,2026,1,8.35777587384766,2,0,0,2.2362076419378996,0
-10.47475,-49.65616,2026,5,6.0,2,0,1,1.9459101490553132,1
-6.903282273095282,-42.16862616712778,2025,9,15.775848009472844,2,0,0,2.819940233560535,1
-8.815194193596735,-54.754649606202186,2025,10,1.3192045873096223,2,0,0,0.8412242765940416,1
-14.415834627341656,-58.95936642058749,2026,7,0.12208004435362341,3,0,0,0.11518414533450273,1
-10.5289,-44.8029,2025,11,1.0,1,1,1,0.6931471805599453,0
-14.2689,-54.7536,2026,6,3.0,2,0,1,1.3862943611198906,1
-11.4334,-46.5969,2026,7,41.0,3,0,1,3.7376696182833684,1
-19.50215,-52.73422,2026,7,7.0,2,0,1,2.0794415416798357,1
-3.390862239872707,-57.977924725893445,2026,6,0.1745198612583838,3,0,0,0.1608594353683884,1
-10.75115,-46.76465,2026,7,3.0,3,0,1,1.3862943611198906,1
-5.293395492020611,-43.23446924128637,2026,2,1.0,1,1,0,0.6931471805599453,0
-5.67659135278145,-52.70267757681706,2025,12,5.417822722864377,3,0,0,1.8590789204402314,0
-16.0928,-55.42817,2025,12,2.0,2,0,1,1.0986122886681098,0
-21.505088122581913,-56.842720273730805,2025,11,8.95912985747644,3,0,0,2.298489704072891,0
-14.54683,-48.41368,2025,9,4.0,2,0,1,1.6094379124341003,1
-15.912529887560849,-57.990799293894895,2025,10,7.0,2,0,0,2.0794415416798357,1
-21.664393418480813,-58.367925833262845,2025,10,9.0,1,1,0,2.302585092994046,1
-12.30767,-50.34563,2026,7,66.0,3,0,1,4.204692619390966,1
-14.6765,-48.069,2025,10,8.0,2,0,1,2.1972245773362196,1
-11.51919,-50.23111,2026,7,69.0,3,0,1,4.248495242049359,1
-4.699033692560743,-41.25546535605896,2025,12,13.660307783739196,2,0,0,2.685143691036153,0
-11.75334,-49.91742,2026,5,22.0,3,0,1,3.1354942159291497,1
-8.50183,-47.01299,2026,6,29.0,3,0,1,3.4011973816621555,1
-9.98096,-47.73582,2026,6,62.0,2,0,1,4.143134726391533,1
-2.768316175981248,-56.53118691426679,2025,12,11.863111564001327,2,0,0,2.5543636463079227,0
-11.753495552339048,-48.42010592447463,2026,6,9.37472398381296,2,0,0,2.339372461793035,1
-23.768775480407363,-53.1828702138495,2025,9,11.730576681464402,3,0,0,2.544006712522393,1
-9.47125,-47.80671,2026,6,37.0,3,0,1,3.6375861597263857,1
-14.05187,-44.47919,2025,11,5.0,2,0,1,1.791759469228055,0
-23.949224901876732,-46.7902161343046,2025,11,14.765953014562301,2,0,0,2.7578527424583617,0
-12.8543,-44.386,2026,7,66.0,2,0,1,4.204692619390966,1
-15.002054639951634,-50.86099710193163,2025,11,13.492042157318703,2,0,0,2.6735996820348586,0
-3.65776,-43.6437,2025,9,25.0,2,0,1,3.258096538021482,1
-9.9352,-45.87402,2025,10,5.0,3,0,1,1.791759469228055,1
-18.243321581980044,-51.87676537196425,2025,10,10.371713628288376,2,0,0,2.431129011295136,1
-10.0162,-48.08935,2025,9,31.0,3,0,1,3.4657359027997265,1
-8.00196475462466,-49.580498921707026,2025,11,4.0,1,1,0,1.6094379124341003,0
-6.60434,-43.99421,2025,9,30.0,2,0,1,3.4339872044851463,1
-21.60778497829858,-47.705898668147,2025,10,11.216943891397662,3,0,0,2.502823831745228,1
-21.911951506235095,-42.09501207900844,2025,11,13.355339449936034,2,0,0,2.664121960101947,0
-17.17285932309754,-51.563766017697766,2025,10,0.0,2,0,0,0.0,1
-4.3839657925111695,-59.75990469192436,2026,7,48.0,2,0,0,3.8918202981106265,1
-12.02673,-47.80197,2026,5,19.0,2,0,1,2.995732273553991,1
-16.020112306465926,-56.13595242831466,2025,11,9.271890933272346,2,0,0,2.3294111290244466,0
-7.9165,-48.27184,2026,5,6.0,2,0,1,1.9459101490553132,1
-9.48289,-45.48615,2025,11,6.0,2,0,1,1.9459101490553132,0
-8.05595,-44.80561,2025,10,52.0,3,0,1,3.970291913552122,1
-4.81699,-45.46704,2025,10,20.0,3,0,1,3.044522437723423,1
-19.098722645010554,-52.67309849751395,2025,10,0.10219522432124606,3,0,0,0.09730384959719195,1
-10.66457,-49.70059,2026,5,27.0,3,0,1,3.332204510175204,1
-15.181610325504602,-58.31488806778275,2026,3,0.8782995041972512,2,0,0,0.6303668484736458,0
-3.6230470240628954,-43.43814450583625,2025,12,1.0,1,1,0,0.6931471805599453,0
-13.20464,-47.80714,2025,10,9.0,3,0,1,2.302585092994046,1
-2.998334555703476,-57.176952785199106,2025,10,3.0,0,1,0,1.3862943611198906,1
-17.54039419054927,-55.07306232529577,2025,11,15.90339210549786,2,0,0,2.8275143180898543,0
-23.172743585357228,-50.53949289283758,2026,7,5.712110953006917,2,0,0,1.90391349957162,1
-16.92558,-43.25696,2025,11,5.0,3,0,1,1.791759469228055,0
-22.687607875853605,-56.685593364210284,2026,7,10.0,0,1,0,2.3978952727983707,1
-16.76988,-43.88317,2025,9,5.0,3,0,1,1.791759469228055,1
-14.4875,-45.943,2025,9,91.0,3,0,1,4.5217885770490405,1
-20.40414,-47.91611,2026,7,5.0,2,0,1,1.791759469228055,1
-11.03187508745038,-59.66194691752995,2026,5,30.0,1,1,0,3.4339872044851463,1
-15.70173,-50.60083,2025,9,59.0,3,0,1,4.0943445622221,1
-23.094402384478954,-54.5695676118597,2025,12,2.0,1,1,0,1.0986122886681098,0
-5.9427,-47.3669,2026,7,1.0,3,0,1,0.6931471805599453,1
-5.311413338172336,-56.213766473885805,2025,10,2.0,3,0,0,1.0986122886681098,1
-21.44319702836764,-58.822753981484524,2025,12,15.628697637025127,2,0,0,2.8111299760686843,0
-10.605959585665612,-57.644265356629255,2026,4,5.0,0,1,0,1.791759469228055,0
-8.1439,-47.8951,2026,6,12.0,3,0,1,2.5649493574615367,1
-8.6526,-47.7602,2026,6,0.0,2,0,1,0.0,1
-10.63627,-48.64566,2026,6,52.0,3,0,1,3.970291913552122,1
-13.869897534639714,-55.17072552288996,2026,4,13.411901934530983,2,0,0,2.6680543884310413,0
-6.8911,-45.8538,2025,9,20.0,3,0,1,3.044522437723423,1
-22.591542182589126,-53.76544324568077,2026,1,3.0,0,1,0,1.3862943611198906,0
-10.3728,-47.5557,2025,11,3.0,2,0,1,1.3862943611198906,0
-5.832168887760115,-44.41025767773111,2026,7,38.0,2,0,0,3.6635616461296463,1
-13.049531560585757,-45.25981986642368,2025,11,0.0,1,1,0,0.0,0
-21.502015581669713,-58.38820573318324,2026,5,6.934403031585687,2,0,0,2.071208118833937,1
-13.17528,-47.2232,2025,9,2.0,3,0,1,1.0986122886681098,1
-18.04918,-53.04099,2026,4,0.0,3,0,1,0.0,0
-11.529283357868668,-54.06616097955795,2026,5,0.0013930352042610394,3,0,0,0.0013920658308639675,1
-11.16733,-49.51731,2026,7,46.0,2,0,1,3.8501476017100584,1
-9.0178,-45.7171,2026,7,71.0,3,0,1,4.276666119016055,1
-21.624649228413688,-57.33032653950821,2025,12,0.0,1,1,0,0.0,0
-15.53058,-45.70187,2025,10,4.0,2,0,1,1.6094379124341003,1
-18.724299549118925,-52.77716782732915,2026,1,8.471138774176055,3,0,0,2.248249150673419,0
-12.85438,-44.34893,2026,7,39.0,2,0,1,3.6888794541139363,1
-8.08224,-45.33519,2025,9,22.0,2,0,1,3.1354942159291497,1
-7.313161979678302,-56.63157119823127,2025,10,17.0,1,1,0,2.8903717578961645,1
-17.37984,-52.94453,2025,9,18.0,2,0,1,2.9444389791664403,1
-9.66372,-48.35305,2025,9,97.0,2,0,1,4.584967478670572,1
-6.171971539667837,-55.92329010684038,2025,10,7.0,0,1,0,2.0794415416798357,1
-7.756282123070537,-47.03635978336264,2026,7,3.580251128306447,2,0,0,1.5217538281308591,1
-23.916504953377373,-45.39507898682938,2025,10,16.0,1,1,0,2.833213344056216,1
-14.565747281461451,-47.73810488431633,2026,7,8.171334442800228,2,0,0,2.2160827983418536,1
-10.102176536706285,-43.19073793579191,2025,11,17.0,2,0,0,2.8903717578961645,0
-10.342455098924184,-58.64813365758987,2025,9,11.35072775218966,3,0,0,2.5137149886406474,1
-12.68202,-43.82537,2026,4,10.0,3,0,1,2.3978952727983707,0
-11.313121642672431,-43.29780692219752,2025,11,5.0,0,1,0,1.791759469228055,0
-7.18119,-43.56291,2026,7,37.0,3,0,1,3.6375861597263857,1
-7.38766,-46.5539,2025,10,3.0,3,0,1,1.3862943611198906,1
-12.0168,-50.57079,2026,7,38.0,3,0,1,3.6635616461296463,1
-13.88412,-45.54309,2025,10,2.0,3,0,1,1.0986122886681098,1
-6.832058914942468,-50.83501183047384,2025,12,2.0,0,1,0,1.0986122886681098,0
-7.60717,-46.72335,2025,9,31.0,3,0,1,3.4657359027997265,1
-3.4216852885621165,-41.365406410092945,2026,7,0.37054578718154296,2,0,0,0.3152090453099231,1
-10.00919,-50.21581,2025,10,7.0,2,0,1,2.0794415416798357,1
-20.02491653769526,-57.42214520660174,2025,12,2.0,3,0,0,1.0986122886681098,0
-12.593301727741125,-48.878626971483776,2026,5,11.0,1,1,0,2.4849066497880004,1
-14.34194,-52.06593,2026,7,47.0,3,0,1,3.871201010907891,1
-10.68378,-48.07501,2025,10,2.0,2,0,1,1.0986122886681098,1
-12.67203,-48.62289,2025,10,0.0,2,0,1,0.0,1
-10.93011,-47.60661,2025,10,6.0,2,0,1,1.9459101490553132,1
-5.759906465382077,-48.47450758718641,2026,6,5.944654181713613,3,0,0,1.9379721811168205,1
-16.051331482429497,-52.56751342674784,2025,11,3.0,2,0,0,1.3862943611198906,0
-23.052190541154076,-56.748743239765666,2026,1,5.0,1,1,0,1.791759469228055,0
-11.37524,-47.81964,2026,6,34.0,3,0,1,3.5553480614894135,1
-12.44106,-43.16126,2025,11,6.0,3,0,1,1.9459101490553132,0
-15.16714440251545,-46.58947996655531,2026,7,12.339470653092562,2,0,0,2.59072735852269,1
-15.985351204646042,-45.91201803777635,2025,9,6.037112566018234,2,0,0,1.951197939164307,1
-23.80672142699169,-57.96116315136094,2026,7,55.0,0,1,0,4.02535169073515,1
-5.525553002834819,-45.75939637078958,2026,5,9.737568103167648,2,0,0,2.373748629843708,1
-7.078701349989252,-55.51294925302868,2025,11,11.455274914143564,2,0,0,2.522144221063367,0
-9.15809,-46.86172,2026,5,33.0,2,0,1,3.5263605246161616,1
-4.01512263527702,-46.88169747641764,2026,1,0.0,0,1,0,0.0,0
